EmployeeID,Name,Gender,Age,Department,JobRole,HireDate,Salary,PerformanceRating,Attrition,Education,MaritalStatus,YearsAtCompany,Overtime,JobSatisfaction,City
4155,Employee 4155,Female,45,Sales,Engineer,2025-09-08,1574308,4,No,Bachelor,Single,0,Yes,2,Pune
4156,Employee 4156,Male,29,Sales,Associate,2023-09-26,482431,4,No,Diploma,Married,2,Yes,5,Ahmedabad
4157,Employee 4157,Male,33,Support,Specialist,2019-01-07,1321330,4,No,Master,Married,7,No,4,Ahmedabad
4158,Employee 4158,Female,21,Support,Associate,2023-03-26,578191,3,No,Bachelor,Single,1,Yes,3,Hyderabad
4159,Employee 4159,Female,41,Sales,Executive,2020-02-11,937577,4,Yes,Diploma,Single,6,Yes,1,Delhi
4160,Employee 4160,Male,38,Operations,Manager,2026-01-08,1196640,4,Yes,Diploma,Single,0,Yes,2,Chennai
4161,Employee 4161,Female,35,IT,Executive,2021-06-26,338518,3,No,Master,Single,5,Yes,1,Chennai
4162,Employee 4162,Female,52,Support,Executive,2019-11-08,446782,5,No,Diploma,Single,6,Yes,3,Delhi
4163,Employee 4163,Male,52,Support,Executive,2019-09-30,1140520,2,Yes,Diploma,Married,6,No,4,Ahmedabad
4164,Employee 4164,Male,58,Support,Engineer,2026-01-28,1700392,3,No,Bachelor,Married,0,Yes,2,Mumbai
4165,Employee 4165,Female,23,Sales,Manager,2017-05-05,735577,2,Yes,Diploma,Married,3,No,4,Hyderabad
4166,Employee 4166,Female,27,Finance,Specialist,2019-08-14,552389,5,No,Bachelor,Married,6,Yes,1,Ahmedabad
4167,Employee 4167,Male,43,HR,Analyst,2017-04-20,463623,2,No,Master,Single,9,No,3,Pune
4168,Employee 4168,Male,38,Operations,Specialist,2021-08-29,1221348,5,No,Master,Married,4,No,4,Ahmedabad
4169,Employee 4169,Female,52,HR,Specialist,2021-02-16,1548283,5,No,Bachelor,Single,5,Yes,5,Hyderabad
4170,Employee 4170,Male,39,Support,Executive,2019-06-20,814976,5,No,Diploma,Married,7,Yes,3,Bengaluru
4171,Employee 4171,Female,35,Sales,Specialist,2022-10-01,473342,4,No,Bachelor,Single,3,No,2,Delhi
4172,Employee 4172,Male,45,Finance,Specialist,2016-06-01,1316656,4,No,Bachelor,Single,10,No,1,Delhi
4173,Employee 4173,Female,60,Finance,Specialist,2015-04-21,1768787,1,No,Master,Single,11,Yes,3,Ahmedabad
4174,Employee 4174,Male,23,Support,Analyst,2024-02-14,570068,2,Yes,Bachelor,Single,2,Yes,5,Bengaluru
4175,Employee 4175,Female,57,Sales,Associate,2019-02-06,809198,4,Yes,Bachelor,Married,7,No,1,Delhi
4176,Employee 4176,Male,49,Finance,Analyst,2023-03-04,1063993,3,Yes,Master,Single,3,Yes,2,Bengaluru
4177,Employee 4177,Female,28,IT,Executive,2025-03-09,522196,4,No,Bachelor,Married,1,No,5,Chennai
4178,Employee 4178,Male,57,Marketing,Analyst,2023-06-29,434653,3,Yes,Bachelor,Married,3,Yes,3,Hyderabad
4179,Employee 4179,Male,27,Finance,Associate,2016-04-21,456325,1,No,Diploma,Married,7,No,2,Hyderabad
4180,Employee 4180,Male,49,Operations,Specialist,2022-07-27,601087,2,No,Diploma,Married,3,No,5,Bengaluru
4181,Employee 4181,Female,25,HR,Analyst,2019-06-10,1057771,1,No,Bachelor,Married,5,No,4,Mumbai
4182,Employee 4182,Female,52,Support,Manager,2020-09-15,1295393,1,No,Diploma,Married,5,No,3,Hyderabad
4183,Employee 4183,Female,50,IT,Specialist,2023-02-27,1054469,5,No,Diploma,Single,3,Yes,3,Chennai
4184,Employee 4184,Female,55,Support,Associate,2017-08-20,888762,2,No,Bachelor,Married,8,Yes,2,Bengaluru
4185,Employee 4185,Female,49,Sales,Executive,2024-06-25,1733510,1,No,Master,Single,2,Yes,3,Hyderabad
4186,Employee 4186,Male,41,HR,Analyst,2016-08-21,1556676,5,No,Master,Single,9,Yes,4,Delhi
4187,Employee 4187,Male,35,IT,Manager,2023-08-05,858287,3,No,Master,Single,2,No,4,Chennai
4188,Employee 4188,Female,25,Finance,Associate,2016-09-19,1271971,4,Yes,Diploma,Married,5,No,4,Mumbai
4189,Employee 4189,Female,32,Support,Specialist,2024-05-30,1351584,2,No,Diploma,Single,2,No,4,Mumbai
4190,Employee 4190,Male,60,Finance,Specialist,2016-07-17,1219499,2,No,Bachelor,Single,9,No,4,Bengaluru
4191,Employee 4191,Female,45,Marketing,Executive,2020-12-11,570027,3,No,Diploma,Single,5,Yes,2,Mumbai
4192,Employee 4192,Male,48,Marketing,Engineer,2016-02-21,1660334,3,Yes,Diploma,Married,10,No,3,Ahmedabad
4193,Employee 4193,Male,59,Operations,Associate,2016-05-13,1138170,2,No,Diploma,Single,10,Yes,1,Chennai
4194,Employee 4194,Male,21,Finance,Associate,2025-05-06,548275,1,No,Diploma,Married,1,Yes,1,Delhi
4195,Employee 4195,Female,26,Support,Executive,2022-10-12,804521,3,No,Master,Married,3,Yes,3,Pune
4196,Employee 4196,Female,22,HR,Associate,2024-12-06,472860,2,No,Master,Single,1,Yes,1,Mumbai
4197,Employee 4197,Male,36,Operations,Specialist,2018-04-07,858720,1,No,Master,Married,8,Yes,2,Chennai
4198,Employee 4198,Female,22,Marketing,Analyst,2021-11-04,1148343,5,No,Bachelor,Single,2,No,1,Hyderabad
4199,Employee 4199,Female,44,Finance,Executive,2020-05-11,1313338,4,No,Diploma,Married,6,Yes,2,Mumbai
4200,Employee 4200,Male,53,Finance,Analyst,2019-06-29,405444,1,Yes,Diploma,Single,7,Yes,4,Mumbai
4201,Employee 4201,Female,28,IT,Specialist,2015-04-06,1144802,1,No,Master,Single,8,No,4,Bengaluru
4202,Employee 4202,Male,38,IT,Associate,2022-06-04,1622858,3,Yes,Bachelor,Single,4,No,5,Chennai
4203,Employee 4203,Female,52,Marketing,Executive,2016-06-18,380690,2,No,Bachelor,Single,10,No,5,Pune
4204,Employee 4204,Male,36,Support,Analyst,2023-02-11,1710558,4,Yes,Master,Single,3,Yes,2,Pune
4205,Employee 4205,Male,30,Marketing,Analyst,2020-12-27,1410630,5,No,Bachelor,Single,5,Yes,5,Chennai
4206,Employee 4206,Female,60,Sales,Engineer,2015-01-08,911666,1,No,Master,Married,11,No,4,Delhi
4207,Employee 4207,Female,23,HR,Manager,2025-04-26,615242,1,No,Bachelor,Single,1,No,2,Pune
4208,Employee 4208,Female,24,Finance,Manager,2026-04-03,1457990,1,No,Master,Single,0,Yes,1,Bengaluru
4209,Employee 4209,Male,41,IT,Associate,2021-02-24,1373623,5,No,Master,Single,5,Yes,2,Delhi
4210,Employee 4210,Male,29,Support,Engineer,2015-09-19,955049,4,No,Master,Married,9,No,1,Hyderabad
4211,Employee 4211,Male,56,Operations,Associate,2025-05-01,1555249,4,No,Diploma,Married,1,Yes,1,Ahmedabad
4212,Employee 4212,Female,56,Sales,Engineer,2016-07-19,1673549,5,No,Bachelor,Single,9,Yes,4,Bengaluru
4213,Employee 4213,Female,35,Sales,Manager,2016-06-21,723944,5,No,Bachelor,Single,10,Yes,3,Delhi
4214,Employee 4214,Male,56,Support,Associate,2021-08-18,891047,4,No,Diploma,Married,4,No,5,Chennai
4215,Employee 4215,Male,48,Finance,Manager,2025-04-22,1589898,5,Yes,Master,Married,1,Yes,2,Ahmedabad
4216,Employee 4216,Female,56,IT,Analyst,2025-09-02,1257059,1,Yes,Master,Married,0,No,1,Mumbai
4217,Employee 4217,Male,34,Support,Associate,2021-08-03,357296,2,No,Diploma,Single,4,Yes,3,Delhi
4218,Employee 4218,Male,52,Operations,Associate,2015-11-14,1391841,4,No,Master,Single,10,No,4,Bengaluru
4219,Employee 4219,Female,48,Sales,Associate,2021-12-11,357987,4,Yes,Bachelor,Single,4,Yes,3,Ahmedabad
4220,Employee 4220,Female,28,Support,Executive,2021-11-18,328129,5,No,Diploma,Single,4,No,3,Delhi
4221,Employee 4221,Male,26,IT,Specialist,2026-01-29,1237038,1,No,Master,Single,0,No,4,Delhi
4222,Employee 4222,Female,49,IT,Specialist,2025-04-21,987135,4,No,Bachelor,Single,1,No,5,Bengaluru
4223,Employee 4223,Female,36,Finance,Executive,2017-08-23,911075,1,No,Master,Married,8,Yes,5,Ahmedabad
4224,Employee 4224,Female,35,Operations,Manager,2018-11-06,1621866,2,No,Bachelor,Single,7,Yes,2,Bengaluru
4225,Employee 4225,Female,22,Operations,Associate,2022-08-17,1537675,1,Yes,Diploma,Single,2,Yes,5,Mumbai
4226,Employee 4226,Male,38,Sales,Engineer,2017-05-24,735178,3,No,Bachelor,Married,9,No,2,Hyderabad
4227,Employee 4227,Male,43,Finance,Engineer,2025-02-09,1570140,1,No,Diploma,Married,1,Yes,5,Hyderabad
4228,Employee 4228,Female,23,Sales,Specialist,2020-11-02,1522417,3,No,Master,Married,3,No,1,Hyderabad
4229,Employee 4229,Female,39,IT,Engineer,2021-11-25,1523013,3,No,Diploma,Married,4,No,4,Chennai
4230,Employee 4230,Male,29,Sales,Analyst,2025-08-24,741876,3,No,Master,Married,0,Yes,1,Delhi
4231,Employee 4231,Male,53,Finance,Manager,2022-03-02,541749,3,No,Diploma,Single,4,Yes,3,Ahmedabad
4232,Employee 4232,Female,23,Support,Specialist,2024-05-24,603421,5,No,Diploma,Single,2,No,1,Ahmedabad
4233,Employee 4233,Male,60,Finance,Associate,2024-10-06,831565,5,No,Diploma,Single,1,Yes,1,Mumbai
4234,Employee 4234,Male,54,HR,Manager,2018-06-14,1542852,4,No,Bachelor,Married,8,Yes,4,Ahmedabad
4235,Employee 4235,Female,28,Finance,Manager,2019-08-25,1606518,5,No,Bachelor,Married,6,No,1,Bengaluru
4236,Employee 4236,Female,26,HR,Specialist,2026-05-20,1229522,1,Yes,Bachelor,Single,0,No,2,Bengaluru
4237,Employee 4237,Female,42,Finance,Engineer,2017-09-20,742658,5,No,Diploma,Married,8,Yes,4,Ahmedabad
4238,Employee 4238,Female,39,Finance,Manager,2024-12-27,1415134,2,No,Master,Single,1,Yes,4,Pune
4239,Employee 4239,Female,50,Support,Engineer,2025-08-11,1731783,5,No,Diploma,Single,0,No,4,Bengaluru
4240,Employee 4240,Female,22,Finance,Engineer,2019-08-21,1294722,2,No,Bachelor,Married,2,Yes,2,Hyderabad
4241,Employee 4241,Male,40,Finance,Engineer,2015-01-20,1111138,2,No,Diploma,Single,11,Yes,5,Hyderabad
4242,Employee 4242,Female,45,Operations,Analyst,2018-03-11,373118,5,No,Diploma,Single,8,No,4,Pune
4243,Employee 4243,Male,58,Support,Analyst,2023-05-19,924545,4,No,Diploma,Single,3,Yes,3,Pune
4244,Employee 4244,Male,27,IT,Associate,2026-04-27,1658604,2,No,Master,Single,0,No,3,Hyderabad
4245,Employee 4245,Female,41,Operations,Specialist,2015-01-11,1673262,2,Yes,Diploma,Single,11,Yes,4,Ahmedabad
4246,Employee 4246,Male,33,Sales,Specialist,2018-06-15,809548,4,No,Bachelor,Married,8,Yes,3,Pune
4247,Employee 4247,Male,58,Sales,Engineer,2016-08-19,1588604,3,No,Diploma,Single,9,Yes,4,Bengaluru
4248,Employee 4248,Male,22,Support,Associate,2025-09-19,911488,4,No,Bachelor,Married,0,Yes,5,Delhi
4249,Employee 4249,Male,38,Support,Manager,2025-12-18,1576960,4,Yes,Diploma,Married,0,Yes,3,Chennai
4250,Employee 4250,Female,21,Operations,Manager,2017-08-16,438949,5,No,Bachelor,Single,1,No,2,Pune
4251,Employee 4251,Male,32,Operations,Executive,2018-06-23,1157389,4,No,Bachelor,Single,8,Yes,4,Pune
4252,Employee 4252,Male,33,IT,Manager,2022-05-18,308614,4,Yes,Master,Single,4,Yes,2,Chennai
4253,Employee 4253,Male,42,HR,Specialist,2021-04-06,333956,5,Yes,Diploma,Single,5,Yes,4,Bengaluru
4254,Employee 4254,Male,35,Support,Analyst,2016-07-14,797425,2,No,Master,Married,9,No,1,Chennai
4255,Employee 4255,Female,43,Sales,Manager,2025-06-16,1597943,2,No,Diploma,Married,1,Yes,1,Pune
4256,Employee 4256,Female,28,Support,Executive,2024-01-21,734767,1,No,Diploma,Single,2,Yes,5,Delhi
4257,Employee 4257,Female,26,Sales,Engineer,2018-01-09,1790504,3,No,Diploma,Married,6,No,5,Mumbai
4258,Employee 4258,Female,37,HR,Manager,2024-05-22,778127,3,No,Diploma,Single,2,Yes,5,Chennai
4259,Employee 4259,Female,42,HR,Associate,2025-02-27,1272605,4,No,Bachelor,Single,1,No,1,Chennai
4260,Employee 4260,Female,40,Support,Specialist,2024-12-26,948333,3,No,Master,Single,1,Yes,2,Mumbai
4261,Employee 4261,Female,57,HR,Specialist,2023-01-04,1099322,1,No,Master,Single,3,No,5,Chennai
4262,Employee 4262,Male,50,Sales,Executive,2022-01-11,1382099,1,Yes,Diploma,Married,4,Yes,2,Chennai
4263,Employee 4263,Female,23,HR,Specialist,2017-08-01,1014238,5,No,Bachelor,Married,3,No,5,Ahmedabad
4264,Employee 4264,Male,32,Operations,Executive,2026-05-05,812601,1,No,Bachelor,Married,0,No,3,Bengaluru
4265,Employee 4265,Male,34,Support,Engineer,2018-09-30,1075211,2,No,Master,Single,7,No,4,Chennai
4266,Employee 4266,Male,31,Marketing,Specialist,2021-08-20,880105,2,No,Master,Single,4,Yes,1,Mumbai
4267,Employee 4267,Male,27,Sales,Executive,2023-12-05,693957,3,No,Master,Married,2,Yes,1,Ahmedabad
4268,Employee 4268,Male,34,Support,Analyst,2023-09-06,489934,1,No,Bachelor,Married,2,No,4,Bengaluru
4269,Employee 4269,Male,24,Operations,Manager,2017-12-15,986968,4,No,Bachelor,Married,4,No,2,Mumbai
4270,Employee 4270,Female,25,Operations,Executive,2025-10-05,1428906,4,Yes,Diploma,Married,0,Yes,2,Hyderabad
4271,Employee 4271,Male,59,Finance,Specialist,2019-03-27,1090831,4,Yes,Master,Single,7,No,5,Ahmedabad
4272,Employee 4272,Male,39,Marketing,Engineer,2019-08-23,644849,1,No,Diploma,Single,6,No,1,Delhi
4273,Employee 4273,Male,59,Marketing,Specialist,2021-05-17,920823,2,No,Master,Single,5,No,1,Pune
4274,Employee 4274,Female,42,Finance,Engineer,2016-08-31,1455744,4,No,Diploma,Married,9,Yes,3,Bengaluru
4275,Employee 4275,Female,47,Sales,Executive,2017-11-13,1332574,3,No,Master,Single,8,No,3,Pune
4276,Employee 4276,Female,41,Operations,Analyst,2018-09-24,284511,3,No,Diploma,Married,7,Yes,5,Bengaluru
4277,Employee 4277,Male,22,Support,Executive,2024-01-05,1531028,1,No,Bachelor,Married,2,Yes,4,Hyderabad
4278,Employee 4278,Female,60,Operations,Analyst,2024-03-29,1491031,5,No,Master,Single,2,No,5,Mumbai
4279,Employee 4279,Female,54,IT,Executive,2017-02-03,1789223,4,No,Bachelor,Married,9,No,1,Chennai
4280,Employee 4280,Male,26,HR,Analyst,2025-06-28,424936,2,No,Diploma,Single,1,Yes,4,Chennai
4281,Employee 4281,Male,54,Support,Analyst,2025-07-13,1068440,3,No,Master,Single,0,Yes,5,Hyderabad
4282,Employee 4282,Female,26,Sales,Engineer,2024-11-09,741650,4,No,Master,Single,1,Yes,5,Mumbai
4283,Employee 4283,Male,22,Finance,Manager,2018-09-29,351220,2,No,Master,Single,2,No,5,Mumbai
4284,Employee 4284,Female,56,Operations,Associate,2022-05-29,1784446,5,No,Bachelor,Married,4,No,1,Hyderabad
4285,Employee 4285,Male,34,Operations,Associate,2018-05-05,1004345,2,Yes,Bachelor,Married,8,Yes,1,Bengaluru
4286,Employee 4286,Male,27,HR,Manager,2017-02-23,297975,5,No,Master,Single,7,No,5,Delhi
4287,Employee 4287,Male,30,IT,Manager,2017-05-25,625844,1,No,Diploma,Single,9,No,5,Ahmedabad
4288,Employee 4288,Female,48,Finance,Executive,2021-06-22,1292488,4,No,Diploma,Married,5,Yes,4,Ahmedabad
4289,Employee 4289,Female,52,HR,Manager,2020-06-11,1655846,1,No,Master,Single,6,Yes,1,Hyderabad
4290,Employee 4290,Male,27,HR,Engineer,2018-04-01,436231,2,No,Bachelor,Married,7,No,5,Pune
4291,Employee 4291,Female,36,Sales,Associate,2024-07-09,268751,3,No,Master,Single,1,No,3,Bengaluru
4292,Employee 4292,Female,34,Finance,Engineer,2025-10-01,1048601,5,No,Diploma,Single,0,Yes,3,Mumbai
4293,Employee 4293,Male,52,Finance,Associate,2025-05-10,1677272,2,No,Bachelor,Married,1,No,4,Chennai
4294,Employee 4294,Female,58,Operations,Specialist,2016-07-05,1734037,1,Yes,Master,Married,9,No,3,Mumbai
4295,Employee 4295,Female,49,HR,Specialist,2019-10-03,1719531,5,No,Bachelor,Single,6,No,1,Hyderabad
4296,Employee 4296,Female,21,Support,Executive,2024-02-28,300232,1,No,Diploma,Single,1,No,1,Delhi
4297,Employee 4297,Male,55,Operations,Engineer,2020-10-15,1476656,3,No,Master,Single,5,Yes,5,Mumbai
4298,Employee 4298,Male,33,Finance,Specialist,2026-04-13,308095,4,No,Master,Single,0,No,2,Chennai
4299,Employee 4299,Male,53,Support,Analyst,2022-08-05,534037,2,No,Diploma,Married,3,No,1,Bengaluru
4300,Employee 4300,Male,57,Marketing,Manager,2025-03-18,799510,5,No,Diploma,Single,1,No,3,Pune
4301,Employee 4301,Female,39,HR,Manager,2023-05-25,1332576,5,No,Diploma,Single,3,No,4,Hyderabad
4302,Employee 4302,Male,46,Finance,Executive,2015-01-16,1077096,5,No,Diploma,Married,11,No,3,Chennai
4303,Employee 4303,Male,40,Support,Specialist,2026-06-27,1609321,2,Yes,Diploma,Single,0,Yes,3,Delhi
4304,Employee 4304,Female,57,Marketing,Specialist,2025-09-08,1017618,3,No,Diploma,Single,0,Yes,1,Ahmedabad
4305,Employee 4305,Male,28,Operations,Engineer,2025-04-03,393847,5,No,Master,Married,1,No,1,Mumbai
4306,Employee 4306,Male,39,Marketing,Analyst,2021-02-10,1119963,3,No,Bachelor,Single,5,No,1,Chennai
4307,Employee 4307,Female,59,Marketing,Analyst,2021-12-17,1526027,2,No,Bachelor,Married,4,Yes,1,Delhi
4308,Employee 4308,Male,39,Operations,Associate,2024-04-12,424212,1,No,Bachelor,Married,2,Yes,2,Delhi
4309,Employee 4309,Male,29,Operations,Specialist,2026-02-04,1175440,3,No,Bachelor,Married,0,No,1,Delhi
4310,Employee 4310,Male,29,Sales,Engineer,2021-11-01,1388992,2,No,Bachelor,Married,4,No,2,Chennai
4311,Employee 4311,Female,27,Operations,Associate,2020-05-17,1238200,2,No,Master,Single,6,No,3,Mumbai
4312,Employee 4312,Male,35,Operations,Analyst,2020-06-08,377381,2,No,Bachelor,Married,6,No,2,Chennai
4313,Employee 4313,Female,37,Finance,Executive,2017-02-20,290106,1,No,Bachelor,Single,9,Yes,3,Pune
4314,Employee 4314,Female,40,Operations,Analyst,2023-01-10,466543,2,No,Diploma,Married,3,Yes,1,Pune
4315,Employee 4315,Male,34,Operations,Analyst,2025-04-25,1753521,4,No,Master,Single,1,Yes,4,Hyderabad
4316,Employee 4316,Female,33,Operations,Manager,2020-04-29,1068095,1,No,Diploma,Married,6,No,2,Ahmedabad
4317,Employee 4317,Female,29,Sales,Engineer,2023-11-21,1300606,5,No,Diploma,Married,2,No,4,Chennai
4318,Employee 4318,Female,50,Sales,Specialist,2022-03-03,960153,3,No,Master,Single,4,Yes,2,Delhi
4319,Employee 4319,Male,49,HR,Executive,2018-07-25,1374597,2,No,Diploma,Single,7,Yes,2,Pune
4320,Employee 4320,Female,53,IT,Associate,2026-03-02,650660,5,No,Master,Single,0,Yes,5,Chennai
4321,Employee 4321,Male,59,Sales,Analyst,2016-04-15,259247,1,No,Diploma,Single,10,No,1,Chennai
4322,Employee 4322,Female,54,Operations,Specialist,2016-02-04,1468305,5,No,Diploma,Married,10,Yes,2,Hyderabad
4323,Employee 4323,Female,51,Operations,Engineer,2020-12-03,1468296,3,No,Master,Married,5,Yes,2,Hyderabad
4324,Employee 4324,Female,44,HR,Engineer,2025-12-01,1495369,1,Yes,Bachelor,Single,0,No,5,Chennai
4325,Employee 4325,Female,28,Sales,Analyst,2025-05-31,943813,4,No,Master,Single,1,No,4,Mumbai
4326,Employee 4326,Female,56,Support,Analyst,2016-01-13,1299404,4,No,Diploma,Single,10,No,4,Hyderabad
4327,Employee 4327,Male,26,Finance,Engineer,2021-07-08,940629,3,No,Diploma,Married,4,No,1,Delhi
4328,Employee 4328,Female,54,HR,Manager,2016-02-08,318392,3,No,Master,Single,10,No,5,Mumbai
4329,Employee 4329,Female,41,HR,Engineer,2023-02-23,983970,3,No,Diploma,Married,3,Yes,3,Ahmedabad
4330,Employee 4330,Female,50,Finance,Engineer,2023-10-30,520474,1,No,Diploma,Married,2,Yes,2,Hyderabad
4331,Employee 4331,Male,54,IT,Specialist,2017-12-09,283088,1,No,Diploma,Married,8,No,1,Hyderabad
4332,Employee 4332,Male,42,IT,Associate,2020-01-03,1509859,4,No,Diploma,Married,6,Yes,4,Ahmedabad
4333,Employee 4333,Female,53,IT,Manager,2018-03-15,716428,3,No,Bachelor,Single,8,Yes,2,Mumbai
4334,Employee 4334,Male,45,HR,Executive,2021-01-29,1516567,3,Yes,Diploma,Single,5,Yes,4,Delhi
4335,Employee 4335,Female,39,Sales,Executive,2022-07-04,624454,1,No,Bachelor,Single,3,No,5,Pune
4336,Employee 4336,Female,30,IT,Analyst,2017-08-26,1507004,4,No,Diploma,Single,8,No,3,Ahmedabad
4337,Employee 4337,Female,35,Marketing,Associate,2019-04-23,1161437,1,No,Master,Married,7,Yes,5,Pune
4338,Employee 4338,Female,59,Marketing,Engineer,2024-12-15,530244,1,No,Master,Single,1,Yes,1,Delhi
4339,Employee 4339,Female,23,Operations,Associate,2020-11-22,1096042,4,No,Diploma,Single,3,No,2,Pune
4340,Employee 4340,Male,43,Marketing,Manager,2016-07-22,556585,3,No,Master,Single,9,No,1,Chennai
4341,Employee 4341,Female,37,Operations,Engineer,2021-03-07,594814,2,No,Master,Single,5,No,4,Hyderabad
4342,Employee 4342,Female,60,Support,Analyst,2021-05-20,576063,5,No,Diploma,Single,5,Yes,4,Chennai
4343,Employee 4343,Male,31,IT,Executive,2021-12-12,1275064,5,No,Bachelor,Single,4,No,2,Chennai
4344,Employee 4344,Female,43,Sales,Analyst,2021-11-01,410349,1,No,Bachelor,Single,4,No,4,Delhi
4345,Employee 4345,Female,24,Sales,Manager,2025-03-24,1792046,3,No,Diploma,Married,1,No,5,Ahmedabad
4346,Employee 4346,Female,31,Marketing,Engineer,2020-03-30,295345,5,No,Diploma,Single,6,No,2,Pune
4347,Employee 4347,Female,55,Marketing,Manager,2019-12-04,678713,5,No,Master,Single,6,Yes,4,Mumbai
4348,Employee 4348,Female,55,HR,Engineer,2022-04-24,305023,1,No,Master,Single,4,Yes,5,Pune
4349,Employee 4349,Male,50,IT,Engineer,2019-08-17,691303,5,No,Master,Married,6,No,4,Ahmedabad
4350,Employee 4350,Female,50,Sales,Engineer,2022-03-15,474473,3,Yes,Diploma,Single,4,No,1,Delhi
4351,Employee 4351,Male,29,Operations,Associate,2016-12-10,1250827,4,No,Bachelor,Single,9,No,1,Bengaluru
4352,Employee 4352,Male,25,IT,Analyst,2020-07-06,852505,2,No,Diploma,Married,5,No,1,Hyderabad
4353,Employee 4353,Male,32,HR,Manager,2023-08-21,1278968,3,No,Bachelor,Married,2,No,1,Ahmedabad
4354,Employee 4354,Male,26,Support,Executive,2018-12-03,511891,5,No,Diploma,Married,6,No,3,Chennai
4355,Employee 4355,Female,43,Marketing,Associate,2024-08-28,1427784,5,No,Master,Single,1,No,5,Pune
4356,Employee 4356,Male,57,HR,Engineer,2022-12-17,906204,1,No,Bachelor,Married,3,Yes,5,Delhi
4357,Employee 4357,Female,58,HR,Manager,2019-04-25,926182,4,No,Master,Single,7,No,4,Pune
4358,Employee 4358,Male,30,Operations,Specialist,2015-04-11,1610193,2,No,Diploma,Married,10,Yes,1,Delhi
4359,Employee 4359,Male,47,Operations,Manager,2024-07-09,1595801,5,No,Bachelor,Married,1,No,1,Ahmedabad
4360,Employee 4360,Male,41,Finance,Specialist,2021-01-16,1549762,5,No,Master,Married,5,Yes,4,Chennai
4361,Employee 4361,Female,28,Finance,Manager,2020-02-21,1235162,1,No,Master,Married,6,No,4,Mumbai
4362,Employee 4362,Female,42,Operations,Specialist,2017-10-27,812926,5,Yes,Master,Single,8,No,4,Ahmedabad
4363,Employee 4363,Female,60,Support,Manager,2020-12-27,1527799,5,No,Master,Married,5,No,2,Mumbai
4364,Employee 4364,Male,44,HR,Specialist,2023-06-12,1304208,5,No,Diploma,Married,3,No,4,Bengaluru
4365,Employee 4365,Female,57,Operations,Specialist,2016-12-03,1452069,5,No,Bachelor,Single,9,Yes,2,Chennai
4366,Employee 4366,Male,21,IT,Engineer,2024-04-06,1297692,1,No,Diploma,Married,1,No,5,Ahmedabad
4367,Employee 4367,Male,44,Operations,Manager,2019-02-23,619391,2,No,Master,Single,7,Yes,5,Chennai
4368,Employee 4368,Female,47,Marketing,Manager,2023-09-17,1663941,1,No,Master,Married,2,No,4,Ahmedabad
4369,Employee 4369,Male,21,Marketing,Manager,2016-11-10,1483415,1,No,Diploma,Single,1,No,1,Hyderabad
4370,Employee 4370,Male,31,HR,Associate,2017-11-02,1459558,2,Yes,Master,Married,8,No,2,Chennai
4371,Employee 4371,Female,54,HR,Executive,2017-09-12,1646945,2,No,Diploma,Married,8,No,4,Mumbai
4372,Employee 4372,Male,40,Finance,Executive,2015-04-24,576395,3,No,Master,Married,11,Yes,1,Bengaluru
